Epoch: 52, lr: 1.00e-04 - train loss: 4.30e-01, train mel_loss: 4.28e-01, train gate_loss: 1.44e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.09e-01, valid mel_loss: 4.08e-01, valid gate_loss: 1.48e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 53, lr: 1.00e-04 - train loss: 4.28e-01, train mel_loss: 4.26e-01, train gate_loss: 1.43e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.08e-01, valid mel_loss: 4.07e-01, valid gate_loss: 1.49e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 54, lr: 1.00e-04 - train loss: 4.28e-01, train mel_loss: 4.27e-01, train gate_loss: 1.62e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.08e-01, valid mel_loss: 4.06e-01, valid gate_loss: 1.51e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 55, lr: 1.00e-04 - train loss: 4.28e-01, train mel_loss: 4.26e-01, train gate_loss: 1.53e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.07e-01, valid mel_loss: 4.06e-01, valid gate_loss: 1.48e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 56, lr: 1.00e-04 - train loss: 4.25e-01, train mel_loss: 4.24e-01, train gate_loss: 1.38e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.05e-01, valid mel_loss: 4.03e-01, valid gate_loss: 1.56e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 57, lr: 1.00e-04 - train loss: 4.27e-01, train mel_loss: 4.26e-01, train gate_loss: 1.62e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.05e-01, valid mel_loss: 4.04e-01, valid gate_loss: 1.37e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 58, lr: 1.00e-04 - train loss: 4.20e-01, train mel_loss: 4.19e-01, train gate_loss: 1.46e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.01e-01, valid mel_loss: 4.00e-01, valid gate_loss: 1.57e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 59, lr: 1.00e-04 - train loss: 4.22e-01, train mel_loss: 4.21e-01, train gate_loss: 1.48e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.01e-01, valid mel_loss: 4.00e-01, valid gate_loss: 1.64e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 60, lr: 1.00e-04 - train loss: 4.23e-01, train mel_loss: 4.22e-01, train gate_loss: 1.31e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.99e-01, valid mel_loss: 3.97e-01, valid gate_loss: 1.45e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 61, lr: 1.00e-04 - train loss: 4.20e-01, train mel_loss: 4.18e-01, train gate_loss: 1.38e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.99e-01, valid mel_loss: 3.98e-01, valid gate_loss: 1.48e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 62, lr: 1.00e-04 - train loss: 4.19e-01, train mel_loss: 4.18e-01, train gate_loss: 1.53e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 4.01e-01, valid mel_loss: 3.99e-01, valid gate_loss: 1.65e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 63, lr: 1.00e-04 - train loss: 4.18e-01, train mel_loss: 4.16e-01, train gate_loss: 1.44e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.99e-01, valid mel_loss: 3.98e-01, valid gate_loss: 1.43e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 64, lr: 1.00e-04 - train loss: 4.24e-01, train mel_loss: 4.23e-01, train gate_loss: 1.51e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.99e-01, valid mel_loss: 3.98e-01, valid gate_loss: 1.43e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 65, lr: 1.00e-04 - train loss: 4.16e-01, train mel_loss: 4.15e-01, train gate_loss: 1.50e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.95e-01, valid mel_loss: 3.94e-01, valid gate_loss: 1.54e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 66, lr: 1.00e-04 - train loss: 4.18e-01, train mel_loss: 4.17e-01, train gate_loss: 1.31e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.98e-01, valid mel_loss: 3.96e-01, valid gate_loss: 1.32e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 67, lr: 1.00e-04 - train loss: 4.15e-01, train mel_loss: 4.14e-01, train gate_loss: 1.41e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.98e-01, valid mel_loss: 3.96e-01, valid gate_loss: 1.45e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 68, lr: 1.00e-04 - train loss: 4.15e-01, train mel_loss: 4.14e-01, train gate_loss: 1.52e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.93e-01, valid mel_loss: 3.92e-01, valid gate_loss: 1.29e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 69, lr: 1.00e-04 - train loss: 4.15e-01, train mel_loss: 4.14e-01, train gate_loss: 1.33e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.97e-01, valid mel_loss: 3.95e-01, valid gate_loss: 1.39e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 70, lr: 1.00e-04 - train loss: 4.16e-01, train mel_loss: 4.14e-01, train gate_loss: 1.40e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.94e-01, valid mel_loss: 3.93e-01, valid gate_loss: 1.37e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 71, lr: 1.00e-04 - train loss: 4.20e-01, train mel_loss: 4.18e-01, train gate_loss: 1.58e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.97e-01, valid mel_loss: 3.96e-01, valid gate_loss: 1.66e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 72, lr: 1.00e-04 - train loss: 4.17e-01, train mel_loss: 4.15e-01, train gate_loss: 1.59e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.95e-01, valid mel_loss: 3.93e-01, valid gate_loss: 1.70e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 73, lr: 1.00e-04 - train loss: 4.14e-01, train mel_loss: 4.13e-01, train gate_loss: 1.30e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.91e-01, valid mel_loss: 3.89e-01, valid gate_loss: 1.54e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 74, lr: 1.00e-04 - train loss: 4.13e-01, train mel_loss: 4.12e-01, train gate_loss: 1.47e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.92e-01, valid mel_loss: 3.91e-01, valid gate_loss: 1.27e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 75, lr: 1.00e-04 - train loss: 4.13e-01, train mel_loss: 4.12e-01, train gate_loss: 1.35e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.93e-01, valid mel_loss: 3.92e-01, valid gate_loss: 1.38e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 76, lr: 1.00e-04 - train loss: 4.13e-01, train mel_loss: 4.12e-01, train gate_loss: 1.31e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.94e-01, valid mel_loss: 3.92e-01, valid gate_loss: 1.21e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 77, lr: 1.00e-04 - train loss: 4.13e-01, train mel_loss: 4.11e-01, train gate_loss: 1.36e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.91e-01, valid mel_loss: 3.89e-01, valid gate_loss: 1.42e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 78, lr: 1.00e-04 - train loss: 4.05e-01, train mel_loss: 4.03e-01, train gate_loss: 1.36e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.90e-01, valid mel_loss: 3.88e-01, valid gate_loss: 1.55e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 79, lr: 1.00e-04 - train loss: 4.10e-01, train mel_loss: 4.09e-01, train gate_loss: 1.42e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.87e-01, valid mel_loss: 3.86e-01, valid gate_loss: 1.46e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 80, lr: 1.00e-04 - train loss: 4.07e-01, train mel_loss: 4.06e-01, train gate_loss: 1.48e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.88e-01, valid mel_loss: 3.86e-01, valid gate_loss: 1.46e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 81, lr: 1.00e-04 - train loss: 4.07e-01, train mel_loss: 4.06e-01, train gate_loss: 1.30e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.85e-01, valid mel_loss: 3.84e-01, valid gate_loss: 1.32e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 82, lr: 1.00e-04 - train loss: 4.07e-01, train mel_loss: 4.06e-01, train gate_loss: 1.20e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.88e-01, valid mel_loss: 3.87e-01, valid gate_loss: 1.42e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
Epoch: 83, lr: 1.00e-04 - train loss: 4.10e-01, train mel_loss: 4.04e-01, train gate_loss: 1.49e-03, train attn_loss: 4.79e-03, train attn_weight: 46.65 - valid loss: 3.90e-01, valid mel_loss: 3.83e-01, valid gate_loss: 1.44e-03, valid attn_loss: 5.90e-03, valid attn_weight: 46.65
Epoch: 84, lr: 1.00e-04 - train loss: 4.06e-01, train mel_loss: 4.04e-01, train gate_loss: 1.35e-03, train attn_loss: 0.00e+00, train attn_weight: 0.00e+00 - valid loss: 3.84e-01, valid mel_loss: 3.83e-01, valid gate_loss: 1.51e-03, valid attn_loss: 0.00e+00, valid attn_weight: 0.00e+00
